DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW]
11/22/2018,11/22/2018,aFRR,POS_16_20,0.000,35.350,50.600,64.000,105.530,210.000,0.000,35.350,50.600,64.000,105.530,210.000,0.000
11/22/2018,11/22/2018,aFRR,POS_20_24,0.000,12.150,16.300,64.000,82.990,120.000,0.000,12.150,16.300,64.000,82.990,120.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_00_04,4.620,13.620,19.370,42.000,16.430,-25.000,4.620,13.620,19.370,42.000,16.430,-25.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_04_08,0.000,7.800,13.800,44.000,17.180,-14.000,0.000,7.800,13.800,44.000,17.180,-14.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_08_12,0.000,9.140,12.160,46.620,34.800,-3.000,0.000,9.140,12.160,46.620,34.800,-3.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_12_16,0.000,9.140,11.560,45.910,34.920,-3.000,0.000,9.140,11.560,45.910,34.920,-3.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_16_20,0.000,9.820,11.960,49.100,37.760,-3.000,0.000,9.820,11.960,49.100,37.760,-3.000,0.000
11/22/2018,11/22/2018,aFRR,NEG_20_24,1.000,8.270,13.920,48.000,23.320,-5.000,1.000,8.270,13.920,48.000,23.320,-5.000,0.000
11/23/2018,11/23/2018,aFRR,POS_00_04,0.000,8.960,18.800,57.000,86.130,120.000,0.000,8.960,18.800,57.000,86.130,120.000,0.000
11/23/2018,11/23/2018,aFRR,POS_04_08,0.000,11.480,16.130,70.000,90.990,120.000,0.000,11.480,16.130,70.000,90.990,120.000,0.000
11/23/2018,11/23/2018,aFRR,POS_08_12,0.000,13.280,60.000,70.000,106.820,259.750,0.000,13.280,60.000,70.000,106.820,259.750,0.000
11/23/2018,11/23/2018,aFRR,POS_12_16,0.000,15.640,27.400,70.000,102.430,150.000,0.000,15.640,27.400,70.000,102.430,150.000,0.000
11/23/2018,11/23/2018,aFRR,POS_16_20,0.000,42.830,48.910,70.000,110.720,256.000,0.000,42.830,48.910,70.000,110.720,256.000,0.000
11/23/2018,11/23/2018,aFRR,POS_20_24,0.000,10.320,15.730,70.000,88.070,120.000,0.000,10.320,15.730,70.000,88.070,120.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_00_04,1.000,12.870,18.120,45.000,25.270,-14.000,1.000,12.870,18.120,45.000,25.270,-14.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_04_08,0.000,8.060,15.360,49.250,21.790,-14.000,0.000,8.060,15.360,49.250,21.790,-14.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_08_12,0.000,7.820,12.560,48.010,31.490,-2.000,0.000,7.820,12.560,48.010,31.490,-2.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_12_16,0.000,8.010,11.800,48.000,32.680,-2.000,0.000,8.010,11.800,48.000,32.680,-2.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_16_20,0.000,7.370,12.030,48.000,29.970,-2.000,0.000,7.370,12.030,48.000,29.970,-2.000,0.000
11/23/2018,11/23/2018,aFRR,NEG_20_24,1.000,7.590,14.080,48.410,23.630,-6.000,1.000,7.590,14.080,48.410,23.630,-6.000,0.000
11/24/2018,11/24/2018,aFRR,POS_00_04,0.000,10.330,16.400,58.000,76.670,110.000,0.000,10.330,16.400,58.000,76.670,110.000,0.000
11/24/2018,11/24/2018,aFRR,POS_04_08,0.000,11.830,14.500,64.000,78.290,110.000,0.000,11.830,14.500,64.000,78.290,110.000,0.000
11/24/2018,11/24/2018,aFRR,POS_08_12,0.000,13.840,17.000,64.000,77.850,88.583,0.000,13.840,17.000,64.000,77.850,88.583,0.000
11/24/2018,11/24/2018,aFRR,POS_12_16,0.000,13.700,18.730,64.000,86.090,115.940,0.000,13.700,18.730,64.000,86.090,115.940,0.000
11/24/2018,11/24/2018,aFRR,POS_16_20,0.000,28.270,41.050,64.000,91.880,210.000,0.000,28.270,41.050,64.000,91.880,210.000,0.000
11/24/2018,11/24/2018,aFRR,POS_20_24,0.000,11.770,16.000,64.000,71.890,110.000,0.000,11.770,16.000,64.000,71.890,110.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_00_04,4.890,12.260,14.700,42.500,30.640,0.000,4.890,12.260,14.700,42.500,30.640,0.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_04_08,1.000,7.670,11.500,42.500,21.830,-6.000,1.000,7.670,11.500,42.500,21.830,-6.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_08_12,0.200,5.950,11.180,45.700,23.090,0.000,0.200,5.950,11.180,45.700,23.090,0.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_12_16,0.150,7.050,9.000,42.500,28.940,0.000,0.150,7.050,9.000,42.500,28.940,0.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_16_20,0.000,7.030,11.300,46.200,28.040,0.000,0.000,7.030,11.300,46.200,28.040,0.000,0.000
11/24/2018,11/24/2018,aFRR,NEG_20_24,0.000,8.650,11.190,42.500,30.170,-1.000,0.000,8.650,11.190,42.500,30.170,-1.000,0.000
11/25/2018,11/25/2018,aFRR,POS_00_04,0.000,8.560,14.730,58.000,75.590,95.000,0.000,8.560,14.730,58.000,75.590,95.000,0.000
11/25/2018,11/25/2018,aFRR,POS_04_08,0.000,10.870,13.000,57.500,77.660,112.500,0.000,10.870,13.000,57.500,77.660,112.500,0.000
11/25/2018,11/25/2018,aFRR,POS_08_12,0.000,11.550,15.880,63.500,74.310,112.500,0.000,11.550,15.880,63.500,74.310,112.500,0.000
11/25/2018,11/25/2018,aFRR,POS_12_16,0.000,10.530,18.990,64.000,83.080,120.000,0.000,10.530,18.990,64.000,83.080,120.000,0.000
11/25/2018,11/25/2018,aFRR,POS_16_20,0.000,26.060,31.260,64.000,76.580,112.500,0.000,26.060,31.260,64.000,76.580,112.500,0.000
11/25/2018,11/25/2018,aFRR,POS_20_24,0.000,10.030,14.090,63.400,71.750,91.000,0.000,10.030,14.090,63.400,71.750,91.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_00_04,0.000,9.180,13.670,42.000,21.230,-14.000,0.000,9.180,13.670,42.000,21.230,-14.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_04_08,0.000,6.420,10.870,42.000,20.950,-6.000,0.000,6.420,10.870,42.000,20.950,-6.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_08_12,0.330,5.260,10.000,42.000,20.550,0.000,0.330,5.260,10.000,42.000,20.550,0.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_12_16,0.170,6.710,11.680,45.140,26.130,0.000,0.170,6.710,11.680,45.140,26.130,0.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_16_20,0.000,7.560,10.820,44.000,29.960,0.000,0.000,7.560,10.820,44.000,29.960,0.000,0.000
11/25/2018,11/25/2018,aFRR,NEG_20_24,0.000,6.580,10.150,42.000,22.890,-6.000,0.000,6.580,10.150,42.000,22.890,-6.000,0.000
11/26/2018,11/26/2018,aFRR,POS_00_04,0.000,11.670,14.340,58.000,70.860,101.000,0.000,11.670,14.340,58.000,70.860,101.000,0.000
11/26/2018,11/26/2018,aFRR,POS_04_08,0.000,11.440,15.400,63.500,85.950,120.000,0.000,11.440,15.400,63.500,85.950,120.000,0.000
11/26/2018,11/26/2018,aFRR,POS_08_12,0.000,13.140,17.000,74.000,90.970,120.000,0.000,13.140,17.000,74.000,90.970,120.000,0.000
11/26/2018,11/26/2018,aFRR,POS_12_16,0.000,13.530,17.500,74.000,99.150,125.000,0.000,13.530,17.500,74.000,99.150,125.000,0.000
11/26/2018,11/26/2018,aFRR,POS_16_20,0.000,32.910,56.970,74.000,106.150,259.750,0.000,32.910,56.970,74.000,106.150,259.750,0.000
11/26/2018,11/26/2018,aFRR,POS_20_24,0.000,9.330,13.360,64.690,89.610,120.000,0.000,9.330,13.360,64.690,89.610,120.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_00_04,0.000,9.970,21.760,42.000,11.230,-50.000,0.000,9.970,21.760,42.000,11.230,-50.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_04_08,0.000,6.540,12.000,42.500,19.690,-10.000,0.000,6.540,12.000,42.500,19.690,-10.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_08_12,0.340,8.330,11.600,47.600,33.400,0.000,0.340,8.330,11.600,47.600,33.400,0.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_12_16,0.310,7.490,12.120,49.000,30.410,0.000,0.310,7.490,12.120,49.000,30.410,0.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_16_20,0.000,7.110,10.720,47.600,29.210,0.000,0.000,7.110,10.720,47.600,29.210,0.000,0.000
11/26/2018,11/26/2018,aFRR,NEG_20_24,0.000,7.260,11.000,47.600,26.140,-1.000,0.000,7.260,11.000,47.600,26.140,-1.000,0.000
11/27/2018,11/27/2018,aFRR,POS_00_04,0.000,10.130,16.650,58.000,88.220,125.000,0.000,10.130,16.650,58.000,88.220,125.000,0.000
11/27/2018,11/27/2018,aFRR,POS_04_08,0.000,14.150,25.640,68.000,97.200,120.000,0.000,14.150,25.640,68.000,97.200,120.000,0.000
11/27/2018,11/27/2018,aFRR,POS_08_12,0.000,51.230,81.200,88.000,124.990,322.800,0.000,51.230,81.200,88.000,124.990,322.800,0.000
11/27/2018,11/27/2018,aFRR,POS_12_16,0.000,29.990,52.640,84.000,121.350,277.500,0.000,29.990,52.640,84.000,121.350,277.500,0.000
11/27/2018,11/27/2018,aFRR,POS_16_20,0.000,74.020,105.000,92.000,129.760,324.000,0.000,74.020,105.000,92.000,129.760,324.000,0.000
11/27/2018,11/27/2018,aFRR,POS_20_24,0.000,9.030,16.100,64.240,93.670,121.780,0.000,9.030,16.100,64.240,93.670,121.780,0.000
11/27/2018,11/27/2018,aFRR,NEG_00_04,0.000,11.560,43.130,45.230,9.180,-135.850,0.000,11.560,43.130,45.230,9.180,-135.850,0.000
11/27/2018,11/27/2018,aFRR,NEG_04_08,0.000,7.650,18.180,47.000,20.370,-14.000,0.000,7.650,18.180,47.000,20.370,-14.000,0.000
11/27/2018,11/27/2018,aFRR,NEG_08_12,0.390,8.320,13.500,55.000,35.090,0.000,0.390,8.320,13.500,55.000,35.090,0.000,0.000
11/27/2018,11/27/2018,aFRR,NEG_12_16,0.310,7.890,12.470,50.000,33.170,0.000,0.310,7.890,12.470,50.000,33.170,0.000,0.000
11/27/2018,11/27/2018,aFRR,NEG_16_20,0.000,8.540,14.630,60.000,36.500,0.000,0.000,8.540,14.630,60.000,36.500,0.000,0.000
11/27/2018,11/27/2018,aFRR,NEG_20_24,0.000,8.050,12.280,47.000,29.170,-6.000,0.000,8.050,12.280,47.000,29.170,-6.000,0.000
11/28/2018,11/28/2018,aFRR,POS_00_04,0.000,11.340,21.400,50.800,79.290,120.000,0.000,11.340,21.400,50.800,79.290,120.000,0.000
11/28/2018,11/28/2018,aFRR,POS_04_08,0.000,13.150,17.380,65.000,85.360,135.000,0.000,13.150,17.380,65.000,85.360,135.000,0.000
11/28/2018,11/28/2018,aFRR,POS_08_12,0.000,19.530,43.560,68.000,95.000,200.000,0.000,19.530,43.560,68.000,95.000,200.000,0.000
11/28/2018,11/28/2018,aFRR,POS_12_16,0.000,16.180,29.410,68.000,88.530,167.500,0.000,16.180,29.410,68.000,88.530,167.500,0.000
11/28/2018,11/28/2018,aFRR,POS_16_20,0.000,33.480,54.000,68.000,94.280,260.000,0.000,33.480,54.000,68.000,94.280,260.000,0.000
11/28/2018,11/28/2018,aFRR,POS_20_24,0.000,11.440,15.840,65.000,79.300,120.000,0.000,11.440,15.840,65.000,79.300,120.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_00_04,0.000,10.880,18.880,42.000,24.800,-34.000,0.000,10.880,18.880,42.000,24.800,-34.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_04_08,0.000,7.560,12.190,46.000,25.260,-6.000,0.000,7.560,12.190,46.000,25.260,-6.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_08_12,0.310,7.500,11.020,54.000,29.860,0.000,0.310,7.500,11.020,54.000,29.860,0.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_12_16,0.240,7.270,10.240,50.000,29.170,0.000,0.240,7.270,10.240,50.000,29.170,0.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_16_20,0.000,7.210,10.580,50.000,30.600,0.000,0.000,7.210,10.580,50.000,30.600,0.000,0.000
11/28/2018,11/28/2018,aFRR,NEG_20_24,0.000,7.220,9.000,45.000,27.310,-5.000,0.000,7.220,9.000,45.000,27.310,-5.000,0.000
11/29/2018,11/29/2018,aFRR,POS_00_04,0.000,9.790,12.920,50.750,73.320,93.750,0.000,9.790,12.920,50.750,73.320,93.750,0.000
11/29/2018,11/29/2018,aFRR,POS_04_08,0.000,11.310,16.340,55.000,79.030,93.750,0.000,11.310,16.340,55.000,79.030,93.750,0.000
11/29/2018,11/29/2018,aFRR,POS_08_12,0.000,11.280,17.670,72.000,83.090,127.080,0.000,11.280,17.670,72.000,83.090,127.080,0.000
11/29/2018,11/29/2018,aFRR,POS_12_16,0.000,12.340,20.340,55.000,80.820,122.110,0.000,12.340,20.340,55.000,80.820,122.110,0.000
11/29/2018,11/29/2018,aFRR,POS_16_20,0.000,28.300,38.080,60.000,83.490,151.000,0.000,28.300,38.080,60.000,83.490,151.000,0.000
11/29/2018,11/29/2018,aFRR,POS_20_24,0.000,9.500,13.390,68.000,77.050,98.000,0.000,9.500,13.390,68.000,77.050,98.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_00_04,3.000,10.100,13.840,40.000,17.600,-6.000,3.000,10.100,13.840,40.000,17.600,-6.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_04_08,0.000,7.240,11.460,40.000,23.020,-6.000,0.000,7.240,11.460,40.000,23.020,-6.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_08_12,0.310,7.240,11.440,45.600,28.610,0.000,0.310,7.240,11.440,45.600,28.610,0.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_12_16,0.240,6.580,9.510,42.000,25.900,0.000,0.240,6.580,9.510,42.000,25.900,0.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_16_20,0.200,6.210,9.510,45.000,24.780,0.000,0.200,6.210,9.510,45.000,24.780,0.000,0.000
11/29/2018,11/29/2018,aFRR,NEG_20_24,0.000,6.000,9.880,39.000,21.200,-5.000,0.000,6.000,9.880,39.000,21.200,-5.000,0.000
11/30/2018,11/30/2018,aFRR,POS_00_04,0.000,7.630,12.880,55.000,76.880,100.000,0.000,7.630,12.880,55.000,76.880,100.000,0.000
11/30/2018,11/30/2018,aFRR,POS_04_08,0.000,10.440,17.940,55.000,79.120,104.400,0.000,10.440,17.940,55.000,79.120,104.400,0.000
11/30/2018,11/30/2018,aFRR,POS_08_12,0.000,13.760,21.420,65.000,84.100,120.000,0.000,13.760,21.420,65.000,84.100,120.000,0.000
11/30/2018,11/30/2018,aFRR,POS_12_16,0.000,11.700,19.820,65.000,85.280,120.000,0.000,11.700,19.820,65.000,85.280,120.000,0.000
11/30/2018,11/30/2018,aFRR,POS_16_20,0.000,26.500,34.160,68.000,91.570,156.880,0.000,26.500,34.160,68.000,91.570,156.880,0.000
11/30/2018,11/30/2018,aFRR,POS_20_24,0.000,7.470,16.340,55.000,81.820,100.000,0.000,7.470,16.340,55.000,81.820,100.000,0.000
11/30/2018,11/30/2018,aFRR,NEG_00_04,0.000,8.460,12.190,38.000,14.350,-14.000,0.000,8.460,12.190,38.000,14.350,-14.000,0.000
11/30/2018,11/30/2018,aFRR,NEG_04_08,0.470,6.140,10.240,39.000,18.370,-5.000,0.470,6.140,10.240,39.000,18.370,-5.000,0.000
11/30/2018,11/30/2018,aFRR,NEG_08_12,0.240,7.030,10.960,45.350,27.940,-0.001,0.240,7.030,10.960,45.350,27.940,-0.001,0.000
11/30/2018,11/30/2018,aFRR,NEG_12_16,0.240,7.540,11.840,47.820,30.310,0.000,0.240,7.540,11.840,47.820,30.310,0.000,0.000
11/30/2018,11/30/2018,aFRR,NEG_16_20,0.200,6.450,11.880,47.700,25.830,-0.001,0.200,6.450,11.880,47.700,25.830,-0.001,0.000
11/30/2018,11/30/2018,aFRR,NEG_20_24,0.500,7.380,11.880,47.690,27.770,-1.000,0.500,7.380,11.880,47.690,27.770,-1.000,0.000
12/1/2018,12/1/2018,aFRR,POS_00_04,0.000,8.680,13.770,55.000,78.610,108.000,0.000,8.680,13.770,55.000,78.610,108.000,0.000
12/1/2018,12/1/2018,aFRR,POS_04_08,0.000,10.050,17.940,55.000,80.760,109.200,0.000,10.050,17.940,55.000,80.760,109.200,0.000
12/1/2018,12/1/2018,aFRR,POS_08_12,0.000,10.610,18.880,60.000,85.010,120.000,0.000,10.610,18.880,60.000,85.010,120.000,0.000
12/1/2018,12/1/2018,aFRR,POS_12_16,0.000,13.660,18.880,60.000,80.890,120.000,0.000,13.660,18.880,60.000,80.890,120.000,0.000
12/1/2018,12/1/2018,aFRR,POS_16_20,0.000,27.790,34.880,60.000,84.100,120.000,0.000,27.790,34.880,60.000,84.100,120.000,0.000
12/1/2018,12/1/2018,aFRR,POS_20_24,0.000,10.030,16.340,55.000,73.470,100.000,0.000,10.030,16.340,55.000,73.470,100.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_00_04,2.000,7.710,12.430,40.000,15.240,-10.000,2.000,7.710,12.430,40.000,15.240,-10.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_04_08,0.500,6.000,9.960,40.000,18.690,-5.000,0.500,6.000,9.960,40.000,18.690,-5.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_08_12,0.240,6.570,10.760,45.000,26.140,0.000,0.240,6.570,10.760,45.000,26.140,0.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_12_16,0.240,5.340,9.000,42.000,21.690,0.000,0.240,5.340,9.000,42.000,21.690,0.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_16_20,0.200,6.130,9.100,42.000,24.610,0.000,0.200,6.130,9.100,42.000,24.610,0.000,0.000
12/1/2018,12/1/2018,aFRR,NEG_20_24,0.500,4.710,9.000,40.000,16.390,-1.000,0.500,4.710,9.000,40.000,16.390,-1.000,0.000
12/2/2018,12/2/2018,aFRR,POS_00_04,0.000,8.220,15.500,55.000,75.290,108.000,0.000,8.220,15.500,55.000,75.290,108.000,0.000
12/2/2018,12/2/2018,aFRR,POS_04_08,0.000,10.050,16.490,55.000,77.090,109.200,0.000,10.050,16.490,55.000,77.090,109.200,0.000
12/2/2018,12/2/2018,aFRR,POS_08_12,0.000,9.340,15.780,55.000,80.710,109.200,0.000,9.340,15.780,55.000,80.710,109.200,0.000
12/2/2018,12/2/2018,aFRR,POS_12_16,0.000,11.110,17.180,55.000,80.510,120.000,0.000,11.110,17.180,55.000,80.510,120.000,0.000
12/2/2018,12/2/2018,aFRR,POS_16_20,0.000,22.950,30.850,60.000,87.110,136.550,0.000,22.950,30.850,60.000,87.110,136.550,0.000
12/2/2018,12/2/2018,aFRR,POS_20_24,0.000,9.920,14.040,59.000,74.570,96.000,0.000,9.920,14.040,59.000,74.570,96.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_00_04,0.000,22.310,45.000,25.840,-0.010,-180.000,0.000,22.310,45.000,25.840,-0.010,-180.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_04_08,0.000,5.800,11.000,24.000,8.370,-35.000,0.000,5.800,11.000,24.000,8.370,-35.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_08_12,0.000,5.760,9.000,34.450,22.370,0.000,0.000,5.760,9.000,34.450,22.370,0.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_12_16,0.000,5.850,8.960,34.100,23.130,0.000,0.000,5.850,8.960,34.100,23.130,0.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_16_20,0.000,5.840,8.200,32.000,23.070,0.000,0.000,5.840,8.200,32.000,23.070,0.000,0.000
12/2/2018,12/2/2018,aFRR,NEG_20_24,0.700,5.570,11.200,33.890,17.760,-4.500,0.700,5.570,11.200,33.890,17.760,-4.500,0.000
12/3/2018,12/3/2018,aFRR,POS_00_04,0.000,8.940,33.000,55.000,80.980,200.000,0.000,8.940,33.000,55.000,80.980,200.000,0.000
12/3/2018,12/3/2018,aFRR,POS_04_08,0.000,11.260,26.400,62.000,80.990,125.000,0.000,11.260,26.400,62.000,80.990,125.000,0.000
12/3/2018,12/3/2018,aFRR,POS_08_12,0.000,11.550,21.400,59.100,87.330,120.000,0.000,11.550,21.400,59.100,87.330,120.000,0.000
12/3/2018,12/3/2018,aFRR,POS_12_16,0.000,13.560,22.400,61.100,84.420,130.000,0.000,13.560,22.400,61.100,84.420,130.000,0.000
12/3/2018,12/3/2018,aFRR,POS_16_20,0.000,26.520,30.290,64.000,91.430,135.000,0.000,26.520,30.290,64.000,91.430,135.000,0.000
12/3/2018,12/3/2018,aFRR,POS_20_24,0.000,8.390,26.700,59.000,86.220,183.000,0.000,8.390,26.700,59.000,86.220,183.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_00_04,0.000,11.030,27.100,26.000,4.590,-97.000,0.000,11.030,27.100,26.000,4.590,-97.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_04_08,0.000,6.580,16.690,36.000,8.410,-50.000,0.000,6.580,16.690,36.000,8.410,-50.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_08_12,0.000,4.830,11.640,47.430,18.320,-10.000,0.000,4.830,11.640,47.430,18.320,-10.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_12_16,0.000,4.310,10.440,42.420,15.940,-10.000,0.000,4.310,10.440,42.420,15.940,-10.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_16_20,0.000,4.330,12.120,48.330,15.540,-14.000,0.000,4.330,12.120,48.330,15.540,-14.000,0.000
12/3/2018,12/3/2018,aFRR,NEG_20_24,0.000,4.710,9.920,39.740,13.990,-14.000,0.000,4.710,9.920,39.740,13.990,-14.000,0.000
12/4/2018,12/4/2018,aFRR,POS_00_04,0.000,10.340,12.710,55.000,74.730,109.200,0.000,10.340,12.710,55.000,74.730,109.200,0.000
12/4/2018,12/4/2018,aFRR,POS_04_08,0.000,11.480,17.500,62.000,79.270,111.957,0.000,11.480,17.500,62.000,79.270,111.957,0.000
12/4/2018,12/4/2018,aFRR,POS_08_12,0.000,11.780,19.340,62.000,89.770,119.000,0.000,11.780,19.340,62.000,89.770,119.000,0.000
12/4/2018,12/4/2018,aFRR,POS_12_16,0.000,13.690,20.620,62.000,84.750,130.000,0.000,13.690,20.620,62.000,84.750,130.000,0.000
12/4/2018,12/4/2018,aFRR,POS_16_20,0.000,28.090,48.160,65.000,91.710,200.000,0.000,28.090,48.160,65.000,91.710,200.000,0.000
12/4/2018,12/4/2018,aFRR,POS_20_24,0.000,9.720,12.000,64.000,77.350,95.000,0.000,9.720,12.000,64.000,77.350,95.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_00_04,0.000,12.170,38.000,30.340,6.770,-120.000,0.000,12.170,38.000,30.340,6.770,-120.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_04_08,2.000,8.160,11.640,29.300,13.070,-35.000,2.000,8.160,11.640,29.300,13.070,-35.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_08_12,0.000,5.690,9.650,39.730,22.060,0.000,0.000,5.690,9.650,39.730,22.060,0.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_12_16,0.000,5.550,9.650,39.730,21.540,0.000,0.000,5.550,9.650,39.730,21.540,0.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_16_20,0.000,4.830,11.140,45.700,20.320,0.000,0.000,4.830,11.140,45.700,20.320,0.000,0.000
12/4/2018,12/4/2018,aFRR,NEG_20_24,0.000,5.030,10.320,41.700,15.650,-2.000,0.000,5.030,10.320,41.700,15.650,-2.000,0.000
12/5/2018,12/5/2018,aFRR,POS_00_04,0.000,6.870,11.760,62.000,84.660,102.000,0.000,6.870,11.760,62.000,84.660,102.000,0.000
12/5/2018,12/5/2018,aFRR,POS_04_08,0.000,9.110,18.300,62.000,86.320,120.000,0.000,9.110,18.300,62.000,86.320,120.000,0.000
12/5/2018,12/5/2018,aFRR,POS_08_12,0.000,12.120,15.660,68.000,90.960,120.000,0.000,12.120,15.660,68.000,90.960,120.000,0.000
12/5/2018,12/5/2018,aFRR,POS_12_16,0.000,11.900,17.000,62.000,88.950,120.000,0.000,11.900,17.000,62.000,88.950,120.000,0.000
12/5/2018,12/5/2018,aFRR,POS_16_20,0.000,29.410,37.000,64.000,93.720,200.000,0.000,29.410,37.000,64.000,93.720,200.000,0.000
12/5/2018,12/5/2018,aFRR,POS_20_24,0.000,8.630,12.370,62.000,79.430,97.833,0.000,8.630,12.370,62.000,79.430,97.833,0.000
12/5/2018,12/5/2018,aFRR,NEG_00_04,4.000,10.640,18.560,36.896,16.930,-2.900,4.000,10.640,18.560,36.896,16.930,-2.900,0.000
12/5/2018,12/5/2018,aFRR,NEG_04_08,3.000,7.280,13.840,40.700,20.160,-2.300,3.000,7.280,13.840,40.700,20.160,-2.300,0.000
12/5/2018,12/5/2018,aFRR,NEG_08_12,0.000,5.420,10.720,45.000,21.690,-2.900,0.000,5.420,10.720,45.000,21.690,-2.900,0.000
12/5/2018,12/5/2018,aFRR,NEG_12_16,0.000,5.650,10.220,45.000,23.030,-2.900,0.000,5.650,10.220,45.000,23.030,-2.900,0.000
12/5/2018,12/5/2018,aFRR,NEG_16_20,0.000,5.490,11.600,46.460,22.410,-2.600,0.000,5.490,11.600,46.460,22.410,-2.600,0.000
12/5/2018,12/5/2018,aFRR,NEG_20_24,0.000,5.080,9.000,45.000,17.910,-2.900,0.000,5.080,9.000,45.000,17.910,-2.900,0.000
12/6/2018,12/6/2018,aFRR,POS_00_04,0.000,7.510,10.000,58.000,79.780,100.000,0.000,7.510,10.000,58.000,79.780,100.000,0.000
12/6/2018,12/6/2018,aFRR,POS_04_08,0.000,10.500,13.910,62.000,79.520,92.000,0.000,10.500,13.910,62.000,79.520,92.000,0.000
12/6/2018,12/6/2018,aFRR,POS_08_12,0.000,12.410,17.080,62.000,84.480,120.000,0.000,12.410,17.080,62.000,84.480,120.000,0.000
12/6/2018,12/6/2018,aFRR,POS_12_16,0.000,13.170,17.560,62.000,81.320,120.000,0.000,13.170,17.560,62.000,81.320,120.000,0.000
12/6/2018,12/6/2018,aFRR,POS_16_20,0.000,29.750,35.360,64.000,83.020,125.010,0.000,29.750,35.360,64.000,83.020,125.010,0.000
12/6/2018,12/6/2018,aFRR,POS_20_24,0.000,9.270,14.620,59.000,75.370,91.100,0.000,9.270,14.620,59.000,75.370,91.100,0.000
12/6/2018,12/6/2018,aFRR,NEG_00_04,0.000,8.970,16.800,36.000,12.700,-35.000,0.000,8.970,16.800,36.000,12.700,-35.000,0.000
